VWAP Window,Min Stop Dollars,Max Stop Dollars,Risk Per Trade,Max Hold Hours,mfi_entry,bear_exit,bull_exit,MFI Period,Regime Window,ATR Period,regime_params,total_pnl,sharpe_ratio,win_rate,max_drawdown,total_trades,avg_trade_pnl,signal_quality,regime_contribution
50,0.5,2.0,0.01,24,30,55,75,7,15,2,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",55087.99189999972,0.5179705431050712,0.5089285714285714,-0.35900586261391937,112,491.8570705357118,0.6003142567857134,"{'bear_high_vol': {'trades': 65, 'win_rate': 0.5538461538461539, 'avg_pnl': 869.8769169230693, 'total_pnl': 56541.99959999951, 'contribution': 1.0263942766808278}, 'bull_high_vol': {'trades': 47, 'win_rate': 0.44680851063829785, 'avg_pnl': -30.9363340425488, 'total_pnl': -1454.0076999997937, 'contribution': -0.02639427668082781}}"
50,0.5,2.0,0.01,24,30,55,75,7,15,3,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",34738.571699999695,0.46786684515982985,0.4824561403508772,-0.3243119552841783,114,304.7243131578921,0.5148721814035078,"{'bear_high_vol': {'trades': 65, 'win_rate': 0.5384615384615384, 'avg_pnl': 543.6983692307616, 'total_pnl': 35340.393999999505, 'contribution': 1.0173243248224801}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.40816326530612246, 'avg_pnl': -12.282087755098335, 'total_pnl': -601.8222999998184, 'contribution': -0.017324324822480357}}"
50,0.5,2.0,0.01,24,30,55,75,7,15,4,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",35299.4881999998,0.5520331100520592,0.49107142857142855,-0.29597077512627606,112,315.1740017857125,0.5224981721428565,"{'bear_high_vol': {'trades': 64, 'win_rate': 0.546875, 'avg_pnl': 572.8051078124934, 'total_pnl': 36659.526899999575, 'contribution': 1.0385285671082274}, 'bull_high_vol': {'trades': 48, 'win_rate': 0.4166666666666667, 'avg_pnl': -28.33413958332868, 'total_pnl': -1360.0386999997768, 'contribution': -0.03852856710822749}}"
50,0.5,2.0,0.01,24,30,55,75,7,15,5,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",34929.51549999985,0.5967692925234218,0.49107142857142855,-0.2750888814791863,112,311.8706741071415,0.521176841071428,"{'bear_high_vol': {'trades': 64, 'win_rate': 0.546875, 'avg_pnl': 562.364404687494, 'total_pnl': 35991.32189999962, 'contribution': 1.030398543604184}, 'bull_high_vol': {'trades': 48, 'win_rate': 0.4166666666666667, 'avg_pnl': -22.12096666666208, 'total_pnl': -1061.8063999997798, 'contribution': -0.030398543604184387}}"
50,0.5,2.0,0.01,24,30,55,75,7,20,2,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",89844.11269999975,0.8463376174785261,0.5454545454545454,-0.18354011115002575,121,742.5133280991715,0.7151871494214868,"{'bear_high_vol': {'trades': 66, 'win_rate': 0.5757575757575758, 'avg_pnl': 1354.9442818181788, 'total_pnl': 89426.3225999998, 'contribution': 0.9953498333118943}, 'bull_high_vol': {'trades': 55, 'win_rate': 0.509090909090909, 'avg_pnl': 7.596183636362656, 'total_pnl': 417.79009999994605, 'contribution': 0.004650166688105622}}"
50,0.5,2.0,0.01,24,30,55,75,7,20,3,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",70781.8479999999,0.9410717851102396,0.5447154471544715,-0.132784763511837,123,575.4621788617877,0.6480710504065037,"{'bear_high_vol': {'trades': 66, 'win_rate': 0.5757575757575758, 'avg_pnl': 1030.9555484848472, 'total_pnl': 68043.06619999991, 'contribution': 0.9613067208982734}, 'bull_high_vol': {'trades': 57, 'win_rate': 0.5087719298245614, 'avg_pnl': 48.04880350877186, 'total_pnl': 2738.781799999996, 'contribution': 0.03869327910172676}}"
50,0.5,2.0,0.01,24,30,55,75,7,20,4,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",67939.28850000004,1.0171187581446854,0.5447154471544715,-0.1137512181817316,123,552.3519390243905,0.6388269544715448,"{'bear_high_vol': {'trades': 65, 'win_rate': 0.5846153846153846, 'avg_pnl': 1001.3098107692309, 'total_pnl': 65085.13770000001, 'contribution': 0.9579896866302915}, 'bull_high_vol': {'trades': 58, 'win_rate': 0.5, 'avg_pnl': 49.209496551725, 'total_pnl': 2854.1508000000504, 'contribution': 0.04201031336970873}}"
50,0.5,2.0,0.01,24,30,55,75,7,20,5,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",70192.76969999996,1.1297194362943888,0.5447154471544715,-0.09337436747777954,123,570.6729243902436,0.6461553486178861,"{'bear_high_vol': {'trades': 65, 'win_rate': 0.5846153846153846, 'avg_pnl': 1001.3557553846143, 'total_pnl': 65088.12409999993, 'contribution': 0.9272767605293678}, 'bull_high_vol': {'trades': 58, 'win_rate': 0.5, 'avg_pnl': 88.01113103448365, 'total_pnl': 5104.645600000052, 'contribution': 0.07272323947063246}}"
50,0.5,2.0,0.01,24,30,55,75,7,25,2,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",75676.83849999987,0.6888185913200591,0.5426356589147286,-0.2557218882396245,129,586.6421589147277,0.6517111271317826,"{'bear_high_vol': {'trades': 76, 'win_rate': 0.5789473684210527, 'avg_pnl': 997.2846249999952, 'total_pnl': 75793.63149999964, 'contribution': 1.0015433123570532}, 'bull_high_vol': {'trades': 53, 'win_rate': 0.49056603773584906, 'avg_pnl': -2.203641509430301, 'total_pnl': -116.79299999980594, 'contribution': -0.0015433123570536861}}"
50,0.5,2.0,0.01,24,30,55,75,7,25,3,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",62715.29749999986,0.7997482223494254,0.5267175572519084,-0.19236156114263095,131,478.74272900763253,0.6021841145038165,"{'bear_high_vol': {'trades': 77, 'win_rate': 0.5714285714285714, 'avg_pnl': 798.7701519480487, 'total_pnl': 61505.30169999975, 'contribution': 0.9807065285786117}, 'bull_high_vol': {'trades': 54, 'win_rate': 0.46296296296296297, 'avg_pnl': 22.40732962963177, 'total_pnl': 1209.9958000001157, 'contribution': 0.01929347142138835}}"
50,0.5,2.0,0.01,24,30,55,75,7,25,4,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",62430.01480000002,0.9039039130768817,0.5230769230769231,-0.1824114718086168,130,480.23088307692325,0.6013231224615385,"{'bear_high_vol': {'trades': 75, 'win_rate': 0.5866666666666667, 'avg_pnl': 810.4003119999983, 'total_pnl': 60780.023399999875, 'contribution': 0.9735705428665036}, 'bull_high_vol': {'trades': 55, 'win_rate': 0.43636363636363634, 'avg_pnl': 29.999843636366496, 'total_pnl': 1649.9914000001572, 'contribution': 0.026429457133496575}}"
50,0.5,2.0,0.01,24,30,55,75,7,25,5,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",62997.81740000002,0.9802548806803347,0.5230769230769231,-0.1777589255961488,130,484.5985953846156,0.6030702073846155,"{'bear_high_vol': {'trades': 75, 'win_rate': 0.5866666666666667, 'avg_pnl': 808.2634119999985, 'total_pnl': 60619.75589999989, 'contribution': 0.9622516842940636}, 'bull_high_vol': {'trades': 55, 'win_rate': 0.43636363636363634, 'avg_pnl': 43.23748181818439, 'total_pnl': 2378.0615000001417, 'contribution': 0.037748315705936515}}"
50,0.5,2.0,0.01,24,30,55,75,7,30,2,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",68974.0606,0.6578118719704551,0.575,-0.2311590474415769,120,574.7838383333333,0.6599135353333333,"{'bear_high_vol': {'trades': 71, 'win_rate': 0.6338028169014085, 'avg_pnl': 937.2383295774637, 'total_pnl': 66543.92139999992, 'contribution': 0.9647673461753522}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.4897959183673469, 'avg_pnl': 49.59467755102172, 'total_pnl': 2430.139200000064, 'contribution': 0.03523265382464758}}"
50,0.5,2.0,0.01,24,30,55,75,7,30,3,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",62623.650099999984,0.831810236903571,0.5573770491803278,-0.17289223214008642,122,513.308607377049,0.6282742626229507,"{'bear_high_vol': {'trades': 72, 'win_rate': 0.625, 'avg_pnl': 846.8263374999988, 'total_pnl': 60971.49629999991, 'contribution': 0.9736177339174282}, 'bull_high_vol': {'trades': 50, 'win_rate': 0.46, 'avg_pnl': 33.043076000001655, 'total_pnl': 1652.1538000000828, 'contribution': 0.026382266082571944}}"
50,0.5,2.0,0.01,24,30,55,75,7,30,4,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",63171.71510000019,0.9442959717900405,0.5491803278688525,-0.17144235574651792,122,517.8009434426245,0.6267925085245909,"{'bear_high_vol': {'trades': 71, 'win_rate': 0.6338028169014085, 'avg_pnl': 866.170864788733, 'total_pnl': 61498.13140000004, 'contribution': 0.9735073885939161}, 'bull_high_vol': {'trades': 51, 'win_rate': 0.43137254901960786, 'avg_pnl': 32.815366666669675, 'total_pnl': 1673.5837000001534, 'contribution': 0.026492611406083992}}"
50,0.5,2.0,0.01,24,30,55,75,7,30,5,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",63910.88070000024,1.0221155179207497,0.5491803278688525,-0.16745279789354242,122,523.8596778688544,0.6292160022950828,"{'bear_high_vol': {'trades': 71, 'win_rate': 0.6338028169014085, 'avg_pnl': 871.5738845070433, 'total_pnl': 61881.74580000008, 'contribution': 0.9682505564345922}, 'bull_high_vol': {'trades': 51, 'win_rate': 0.43137254901960786, 'avg_pnl': 39.786958823532395, 'total_pnl': 2029.1349000001521, 'contribution': 0.03174944356540755}}"
50,0.5,2.0,0.01,24,30,55,75,9,15,2,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",89462.52899999986,0.8597843635993476,0.5434782608695652,-0.1732822918309126,92,972.4187934782594,0.79035882173913,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.5576923076923077, 'avg_pnl': 1656.667301923069, 'total_pnl': 86146.69969999959, 'contribution': 0.9629361103797962}, 'bull_high_vol': {'trades': 40, 'win_rate': 0.525, 'avg_pnl': 82.89573250000674, 'total_pnl': 3315.8293000002695, 'contribution': 0.037063889620203724}}"
50,0.5,2.0,0.01,24,30,55,75,9,15,3,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",57915.58049999987,0.7787760439963121,0.5052631578947369,-0.23953738948852538,95,609.6376894736828,0.6359603389473678,"{'bear_high_vol': {'trades': 53, 'win_rate': 0.5283018867924528, 'avg_pnl': 1015.9005716981064, 'total_pnl': 53842.73029999964, 'contribution': 0.9296760877670864}, 'bull_high_vol': {'trades': 42, 'win_rate': 0.47619047619047616, 'avg_pnl': 96.97262380952927, 'total_pnl': 4072.8502000002295, 'contribution': 0.07032391223291354}}"
50,0.5,2.0,0.01,24,30,55,75,9,15,4,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",53181.43029999995,0.8375499735970358,0.5161290322580645,-0.22641589157227474,93,571.8433365591393,0.6211889475268816,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.5384615384615384, 'avg_pnl': 940.8521923076861, 'total_pnl': 48924.31399999968, 'contribution': 0.9199510754790611}, 'bull_high_vol': {'trades': 41, 'win_rate': 0.4878048780487805, 'avg_pnl': 103.8321048780556, 'total_pnl': 4257.11630000028, 'contribution': 0.0800489245209391}}"
50,0.5,2.0,0.01,24,30,55,75,9,15,5,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",52480.10279999999,0.905469652880879,0.5161290322580645,-0.19087530841916195,93,564.3021806451612,0.6181724851612903,"{'bear_high_vol': {'trades': 52, 'win_rate': 0.5384615384615384, 'avg_pnl': 901.8550999999941, 'total_pnl': 46896.46519999969, 'contribution': 0.8936046748749833}, 'bull_high_vol': {'trades': 41, 'win_rate': 0.4878048780487805, 'avg_pnl': 136.18628292683627, 'total_pnl': 5583.6376000002865, 'contribution': 0.10639532512501647}}"
50,0.5,2.0,0.01,24,30,55,75,9,20,2,"{'bear_high_vol': {'position_scale': 1.75, 'reward_risk': 2.5, 'stop_mult': 1.2, 'mfi_overbought': 55, 'trailing_stop': True}, 'bull_high_vol': {'position_scale': 1.0, 'reward_risk': 2.0, 'stop_mult': 1.2, 'mfi_overbought': 75, 'trailing_stop': True}, 'bear_med_vol': {'position_scale': 0.0, 'reward_risk': 2.0, 'stop_mult': 1.2}, 'bull_med_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bull_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}, 'bear_low_vol': {'position_scale': 0.0, 'reward_risk': 1.5, 'stop_mult': 1.2}}",117568.13199999987,1.0996972248092838,0.6057692307692307,-0.13792047149082942,104,1130.4628076923063,0.8423076923076924,"{'bear_high_vol': {'trades': 55, 'win_rate': 0.6, 'avg_pnl': 1922.1114309090897, 'total_pnl': 105716.12869999993, 'contribution': 0.899190340967568}, 'bull_high_vol': {'trades': 49, 'win_rate': 0.6122448979591837, 'avg_pnl': 241.87761836734583, 'total_pnl': 11852.003299999946, 'contribution': 0.10080965903243201}}"
